gmx_price,green_volume,red_volume,time,usd_volume
52.11538354317126,,143056.7278260051,2022-09-05 00:00:00.000 UTC,143056.7278260051
54.88541847271718,148190.62987633637,,2022-09-04 00:00:00.000 UTC,148190.62987633637
50.66501724696286,102292.66982161802,,2022-09-03 00:00:00.000 UTC,102292.66982161802
49.585764425240946,92824.55100405106,,2022-09-02 00:00:00.000 UTC,92824.55100405106
49.015711279158204,114206.60728043862,,2022-09-01 00:00:00.000 UTC,114206.60728043862
47.904083607562946,148215.23468179975,,2022-08-31 00:00:00.000 UTC,148215.23468179975
44.727788208914326,137180.12643674025,,2022-08-30 00:00:00.000 UTC,137180.12643674025
41.20045221969241,92701.01749430792,,2022-08-29 00:00:00.000 UTC,92701.01749430792
40.98117864810583,119665.04165246902,,2022-08-28 00:00:00.000 UTC,119665.04165246902
36.679396124097025,,118584.48766920567,2022-08-27 00:00:00.000 UTC,118584.48766920567
39.293854971720535,,114148.64869284815,2022-08-26 00:00:00.000 UTC,114148.64869284815
41.115592729596585,34331.51992921315,,2022-08-25 00:00:00.000 UTC,34331.51992921315
41.01424368604179,27766.64297545029,,2022-08-24 00:00:00.000 UTC,27766.64297545029
40.717687711268695,35424.38830880376,,2022-08-23 00:00:00.000 UTC,35424.38830880376
37.517867596225514,39806.45751959527,,2022-08-22 00:00:00.000 UTC,39806.45751959527
34.46608498994408,18956.346744469243,,2022-08-21 00:00:00.000 UTC,18956.346744469243
33.30057822034114,19980.346932204684,,2022-08-20 00:00:00.000 UTC,19980.346932204684
32.273246011017,,36178.30877835006,2022-08-19 00:00:00.000 UTC,36178.30877835006
34.8678778230317,22071.366661979064,,2022-08-18 00:00:00.000 UTC,22071.366661979064
33.592200463398285,,35271.810486568196,2022-08-17 00:00:00.000 UTC,35271.810486568196
36.7307968617091,,25711.55780319637,2022-08-16 00:00:00.000 UTC,25711.55780319637
37.18278367860811,,32386.204584067662,2022-08-15 00:00:00.000 UTC,32386.204584067662
37.566421975221594,,39670.141605834004,2022-08-14 00:00:00.000 UTC,39670.141605834004
41.32082064198609,,53964.99175843383,2022-08-13 00:00:00.000 UTC,53964.99175843383
43.34782094287592,,30863.648511327654,2022-08-12 00:00:00.000 UTC,30863.648511327654
45.35342657204868,39638.89482397055,,2022-08-11 00:00:00.000 UTC,39638.89482397055
42.768617898012664,44992.586028709324,,2022-08-10 00:00:00.000 UTC,44992.586028709324
42.21238511304025,,39932.916316936076,2022-08-09 00:00:00.000 UTC,39932.916316936076
45.555717071078384,57172.42492420337,,2022-08-08 00:00:00.000 UTC,57172.42492420337
42.66069579137694,,36773.51977216692,2022-08-07 00:00:00.000 UTC,36773.51977216692
43.61145036941866,44222.01067459052,,2022-08-06 00:00:00.000 UTC,44222.01067459052
42.89020716168069,50224.43258632809,,2022-08-05 00:00:00.000 UTC,50224.43258632809
41.07685155656255,,34627.78586218223,2022-08-04 00:00:00.000 UTC,34627.78586218223
41.39507025205779,48349.4420544035,,2022-08-03 00:00:00.000 UTC,48349.4420544035
40.654115719923716,50980.26111278434,,2022-08-02 00:00:00.000 UTC,50980.26111278434
40.12412266116211,48349.56780670035,,2022-08-01 00:00:00.000 UTC,48349.56780670035
39.60002568959035,62290.84040972563,,2022-07-31 00:00:00.000 UTC,62290.84040972563
36.38238431116239,43804.39071063952,,2022-07-30 00:00:00.000 UTC,43804.39071063952
32.19240288667512,25013.497042946565,,2022-07-29 00:00:00.000 UTC,25013.497042946565
