cir_supply,daily_change,fdv,market_cap,market_cap_raw,time,total_supply,weekly_change
9658777.771461837,0.0076376134758110266,366.01872858197913,266.814608269158,266814608.269158,2024-06-22 00:00:00.000 UTC,13250000,0.07116125928982102
9658040.127687545,0.005972385100748566,370.21367788386095,269.85196655253736,269851966.5525374,2024-06-21 00:00:00.000 UTC,13250000,0.07007152458616199
9657463.346785512,0.016005938597429922,377.60011663132354,275.219568762939,275219568.762939,2024-06-20 00:00:00.000 UTC,13250000,0.07202817867374543
9655917.826507183,0.007693567409980088,383.5129498004892,279.484492730181,279484492.730181,2024-06-19 00:00:00.000 UTC,13250000,0.06809412960131637
9655174.999110075,0.010725423398728326,378.65007288375057,275.9194503485582,275919450.3485582,2024-06-18 00:00:00.000 UTC,13250000,0.07159440481727573
9654139.551767644,0.01077963757069966,414.33969453703844,301.8938288979129,301893828.8979129,2024-06-17 00:00:00.000 UTC,13250000,0.0674799775279162
9653098.98268297,0.01232534846406714,430.3421960277402,313.51968412686296,313519684.12686294,2024-06-16 00:00:00.000 UTC,13250000,0.08536906746393813
9651909.351221995,0.006548570519109622,432.4558603120901,315.0207367650578,315020736.7650578,2024-06-15 00:00:00.000 UTC,13250000,0.0864075145522389
9651277.330520011,0.007927785868119736,437.671217050279,318.79896568592153,318798965.68592155,2024-06-14 00:00:00.000 UTC,13250000,0.08759660497422476
9650512.258572975,0.012074091881099962,440.1712029721182,320.59453510590487,320594535.1059049,2024-06-13 00:00:00.000 UTC,13250000,0.08396013593234121
9649347.187527627,0.011191729878687618,464.94738903889265,338.5991532657171,338599153.26571715,2024-06-12 00:00:00.000 UTC,13250000,0.08542741571945084
9648267.37950454,0.006613498727616376,472.3985274388726,343.9869662199588,343986966.2199588,2024-06-11 00:00:00.000 UTC,13250000,0.08585032185975554
9647629.333661312,0.02865859117190908,512.2790257788968,373.0021249904849,373002124.9904849,2024-06-10 00:00:00.000 UTC,13250000,0.08492699948293977
9644865.2511599,0.013363037678984207,521.9854608642759,379.9607119321163,379960711.93211627,2024-06-09 00:00:00.000 UTC,13250000,0.06519915632846994
9643576.576388396,0.007736712165853995,561.0309481993378,408.3279177874797,408327917.7874797,2024-06-08 00:00:00.000 UTC,13250000,0.06322729902318816
9642830.538345004,0.004294211422610854,581.2247223039346,422.9925661791302,422992566.1791302,2024-06-07 00:00:00.000 UTC,13250000,0.06035071845707499
9642416.472595422,0.013540317783658377,581.6218150471485,423.2633788853941,423263378.8853941,2024-06-06 00:00:00.000 UTC,13250000,0.06208810149206912
9641111.035523336,0.011614322339686727,529.7762830490678,385.48165802738885,385481658.0273889,2024-06-05 00:00:00.000 UTC,13250000,0.058077967040203946
9639991.415846782,0.005690907334567352,493.1918580438102,358.82002097417774,358820020.9741777,2024-06-04 00:00:00.000 UTC,13250000,0.058994430316610204
9639442.844086956,0.008941839141417562,489.42143584832684,356.05660056837115,356056600.5683712,2024-06-03 00:00:00.000 UTC,13250000,0.16637306703413446
9638580.977680417,0.011392201842006067,491.4128081270932,357.4733694039484,357473369.4039484,2024-06-02 00:00:00.000 UTC,13250000,0.16269090155794758
9637483.05615817,0.0048617268225620795,509.2434267000704,370.40187896466824,370401878.9646682,2024-06-01 00:00:00.000 UTC,13250000,0.15546495906955257
9637014.53083783,0.006030621128772711,502.5830650211609,365.53964532542955,365539645.32542956,2024-05-31 00:00:00.000 UTC,13250000,0.15892288929482257
9636433.394049508,0.009532128955192672,476.5801506659488,346.60625500516943,346606255.00516945,2024-05-30 00:00:00.000 UTC,13250000,0.1617413187845397
9635514.924341423,0.012530360041017784,454.70653659968303,330.6665373284412,330666537.3284412,2024-05-29 00:00:00.000 UTC,13250000,0.15924667786853644
9634307.710897788,0.11301234120228644,446.92948768722135,324.97027995868643,324970279.9586864,2024-05-28 00:00:00.000 UTC,13250000,0.1527492695191078
9623432.045039678,0.005265460915127719,432.58169894148676,314.1826855616008,314182685.5616008,2024-05-27 00:00:00.000 UTC,13250000,0.06651651246269964
9622925.353666289,0.0041771743529274334,420.18015925893474,305.15941944455415,305159419.44455415,2024-05-26 00:00:00.000 UTC,13250000,0.07675936126746198
9622523.404086549,0.0083144573768104,435.7628813777817,316.46328488225623,316463284.8822562,2024-05-25 00:00:00.000 UTC,13250000,0.08358725320351419
9621723.40999471,0.00884474829509301,420.4352976483059,305.3065770393056,305306577.03930557,2024-05-24 00:00:00.000 UTC,13250000,0.07837961735238637
9620872.46804112,0.007041278980398502,405.8842364754841,294.7139981825567,294713998.1825567,2024-05-23 00:00:00.000 UTC,13250000,0.0759110269964688
9620195.083266849,0.0060424692934089525,422.7196769518975,306.9166609670034,306916660.9670034,2024-05-22 00:00:00.000 UTC,13250000,0.0746994680013704
9619613.821055567,0.02681379813311981,446.68791886904114,324.2992662680133,324299266.2680133,2024-05-21 00:00:00.000 UTC,13250000,0.08516271447472804
9617035.128669774,0.015502040037662675,406.2807576553173,294.88425045084966,294884250.45084965,2024-05-20 00:00:00.000 UTC,13250000,0.07034401641921045
9615544.523107963,0.011000114256840538,392.32600007646715,284.7115563251417,284711556.3251417,2024-05-19 00:00:00.000 UTC,13250000,0.06938815057558961
9614486.918561712,0.003110738184956285,395.0475340779115,286.65504517752015,286655045.17752016,2024-05-18 00:00:00.000 UTC,13250000,0.06682381690114261
9614187.846349202,0.00637787312589021,400.0229057298238,290.2562534738841,290256253.4738841,2024-05-17 00:00:00.000 UTC,13250000,0.07271690854263871
9613574.70475167,0.005830553750007731,408.590363431264,296.4538854707993,296453885.4707993,2024-05-16 00:00:00.000 UTC,13250000,0.08342211027465057
9613014.212790998,0.0164985373779888,397.62257023271474,288.479352375364,288479352.375364,2024-05-15 00:00:00.000 UTC,13250000,0.08359113057315934
9611428.4676727,0.012003739269962831,372.90595557113926,270.5025597842369,270502559.7842369,2024-05-14 00:00:00.000 UTC,13250000,0.07349049536345317
9610274.875333538,0.014546698041266862,376.5514536212443,273.1141867174767,273114186.71747667,2024-05-13 00:00:00.000 UTC,13250000,0.08416905091547515
9608877.1009965,0.008437276808267244,399.1639382949026,289.47299820569583,289472998.2056958,2024-05-12 00:00:00.000 UTC,13250000,0.07789623252835008
9608066.44183488,0.009000077663674397,374.71748401303284,271.7215459105222,271721545.9105222,2024-05-11 00:00:00.000 UTC,13250000,0.0792395545254982
9607201.786212815,0.017075978290737908,398.1115630323282,288.6594807151818,288659480.7151818,2024-05-10 00:00:00.000 UTC,13250000,0.07588613978884343
9605561.542609096,0.005999443012349167,344.5602430573547,249.7882731942467,249788273.1942467,2024-05-09 00:00:00.000 UTC,13250000,0.07198182799256544
9604985.296989858,0.006404673286319899,330.82982466542313,239.820045412613,239820045.412613,2024-05-08 00:00:00.000 UTC,13250000,0.07859112255257064
9604370.16845936,0.022675733746345204,335.02286164453494,242.84404363250255,242844043.63250256,2024-05-07 00:00:00.000 UTC,13250000,0.07778281193713636
9602192.800786043,0.008278243265084532,343.0379118825331,248.59744663208573,248597446.63208574,2024-05-06 00:00:00.000 UTC,13250000,0.06522456655030871
9601397.97370493,0.00977966647423505,339.1585677767886,245.76576493711127,245765764.93711126,2024-05-05 00:00:00.000 UTC,13250000,0.07777449862444448
9600459.08082683,0.005649016483040338,342.1876554167104,247.93649688997735,247936496.88997734,2024-05-04 00:00:00.000 UTC,13250000,0.17737583249126213
9599916.779945573,0.013173960885407981,335.81700227116215,243.30681321463774,243306813.21463776,2024-05-03 00:00:00.000 UTC,13250000,0.17698617865248345
9598652.257251676,0.012604379739021407,324.7266519538888,235.24061968052632,235240619.68052632,2024-05-02 00:00:00.000 UTC,13250000,0.17239551724027274
9597442.559146287,0.005596945703406137,326.35717454796566,236.392017848255,236392017.848255,2024-05-01 00:00:00.000 UTC,13250000,0.1643074587348633
9596905.425560411,0.010124403462860433,336.245077245913,243.5405438595685,243540543.85956848,2024-04-30 00:00:00.000 UTC,13250000,0.16870011289040304
9595933.894496903,0.02082103327271122,347.4497079919555,251.63052298513642,251630522.98513642,2024-04-29 00:00:00.000 UTC,13250000,0.17326741381153773
9593936.337819843,0.10931332921215181,363.8180967516682,263.43001198356865,263430011.98356864,2024-04-28 00:00:00.000 UTC,13250000,0.1578318853462787
9583460.338270353,0.005260030599601084,357.97182839620723,258.9138731813715,258913873.1813715,2024-04-27 00:00:00.000 UTC,13250000,0.053364179835423214
9582956.271838108,0.008590806251506735,356.4316212027968,257.7863124442843,257786312.4442843,2024-04-26 00:00:00.000 UTC,13250000,0.057385213767730356
9582133.08934964,0.0045292229922459905,358.57084051730214,259.31120873937766,259311208.73937765,2024-04-25 00:00:00.000 UTC,13250000,0.06594645133136628
9581699.112830374,0.009982639691074885,371.7360818132949,268.819870589999,268819870.589999,2024-04-24 00:00:00.000 UTC,13250000,0.0675298487885748
9580742.701806724,0.014684473951904848,389.09394293870554,281.3440720096004,281344072.0096004,2024-04-23 00:00:00.000 UTC,13250000,0.07277992654962241
9579336.026703117,0.0054089950110462375,401.0420835377788,289.9408965326434,289940896.53264344,2024-04-22 00:00:00.000 UTC,13250000,0.062061641064542546
9578817.908920307,0.004896230050681301,395.59339480838264,285.98619583706545,285986195.83706546,2024-04-21 00:00:00.000 UTC,13250000,0.06328800848668197
9578348.930921592,0.009279131279408949,385.95638491497925,279.0056548553022,279005654.8553022,2024-04-20 00:00:00.000 UTC,13250000,0.07150696973045743
9577460.225814005,0.017147868805835447,382.065973870812,276.16767308562976,276167673.08562976,2024-04-19 00:00:00.000 UTC,13250000,0.07608664919546816
9575818.177075915,0.00611164861151533,378.9164575216493,273.844158605964,273844158.605964,2024-04-18 00:00:00.000 UTC,13250000,0.0751286011498935
9575232.972482903,0.015229698217779948,375.96081217168916,271.69149925040074,271691499.2504007,2024-04-17 00:00:00.000 UTC,13250000,0.08402311022039675
9573774.91545523,0.003972410774697158,377.9158953585261,273.0627712554914,273062771.2554914,2024-04-16 00:00:00.000 UTC,13250000,0.07715449539028502
9573394.620895805,0.006634668094508655,370.0413572902603,267.3624105201178,267362410.5201178,2024-04-15 00:00:00.000 UTC,13250000,0.10576362800930159
9572759.50007549,0.01311039513221313,336.66118324180974,243.22841812714637,243228418.12714636,2024-04-14 00:00:00.000 UTC,13250000,0.12142898449488089
9571504.63799735,0.013855962945255505,355.5471693100285,256.83934943983144,256839349.43983144,2024-04-13 00:00:00.000 UTC,13250000,0.11947760193049337
9570178.597597072,0.016190384992788773,419.15554477809803,302.74667348675433,302746673.48675436,2024-04-12 00:00:00.000 UTC,13250000,0.1195546749993799
9568629.399658734,0.015000023571386375,487.2551714414567,351.8765402709796,351876540.2709796,2024-04-11 00:00:00.000 UTC,13250000,0.11613484952349912
9567194.318255875,0.008365804575278498,501.5819855572194,362.1684771594362,362168477.15943617,2024-04-10 00:00:00.000 UTC,13250000,0.11381814753216463
9566394.012427894,0.03256062277527028,528.7357990784996,381.74301754421407,381743017.54421407,2024-04-09 00:00:00.000 UTC,13250000,0.12631499681767627
9563280.148853684,0.02228451208171793,534.334489911264,385.65965435594336,385659654.3559434,2024-04-08 00:00:00.000 UTC,13250000,0.10425178900762042
9561149.49333969,0.011161123714348636,540.8358948319651,390.2651201398159,390265120.1398159,2024-04-07 00:00:00.000 UTC,13250000,0.099959219644756
9560082.480706824,0.013932954705449144,534.5278589439064,385.6702203576882,385670220.3576882,2024-04-06 00:00:00.000 UTC,13250000,0.10045038089904684
9558750.66430636,0.012774090174164789,528.5203639726407,381.28259473380507,381282594.73380506,2024-04-05 00:00:00.000 UTC,13250000,0.09424975041952449
9557529.776834244,0.012685661854704202,538.9740952967501,388.774412433282,388774412.433282,2024-04-04 00:00:00.000 UTC,13250000,0.09955770813222688
9556317.494711103,0.020849490622576683,532.2246634128935,383.85719713881974,383857197.13881975,2024-04-03 00:00:00.000 UTC,13250000,0.202269955121792
9554325.46651891,0.010518074092015042,538.589028643847,388.3664054611012,388366405.4611012,2024-04-02 00:00:00.000 UTC,13250000,0.20181818799940632
9553320.641175624,0.01799545755678899,577.8619274228813,416.64153049045603,416641530.49045604,2024-04-01 00:00:00.000 UTC,13250000,0.20087789638240097
9551601.7867301,0.01165184926232634,604.8945220287252,436.0537054636091,436053705.4636091,2024-03-31 00:00:00.000 UTC,13250000,0.1955219172831981
9550488.97815055,0.007737683468445937,597.8813959847417,430.94790057309734,430947900.57309735,2024-03-30 00:00:00.000 UTC,13250000,0.21041876912864985
9549750.048719753,0.0180777272654501,597.7747743187937,430.8377117112708,430837711.7112708,2024-03-29 00:00:00.000 UTC,13250000,0.2107146375849887
9548023.982984869,0.11530876935876067,601.086176276443,433.1460548625017,433146054.86250174,2024-03-28 00:00:00.000 UTC,13250000,0.20227300009278332
9537026.95457014,0.02039854144374883,610.211638616909,439.215460036368,439215460.03636795,2024-03-27 00:00:00.000 UTC,13250000,0.11131458722982691
9535081.93692954,0.009579577630992833,628.3280688008475,452.16299013500253,452162990.13500255,2024-03-26 00:00:00.000 UTC,13250000,0.1293121814803489
9534168.603846665,0.012649253965950139,623.5467019405905,448.67919914521605,448679199.14521605,2024-03-25 00:00:00.000 UTC,13250000,0.1351475862428671
9532962.755177284,0.02652136370676748,602.162376279645,433.23709476550226,433237094.7655023,2024-03-24 00:00:00.000 UTC,13250000,0.1281616559050288
9530435.153807305,0.008032953514552826,599.3221327842354,431.0792998295582,431079299.8295582,2024-03-23 00:00:00.000 UTC,13250000,0.11868627120707691
9529669.639875043,0.009652317289138752,601.4122839844741,432.5479534894152,432547953.48941517,2024-03-22 00:00:00.000 UTC,13250000,0.12256914267818464
9528749.894701518,0.024429298102282677,621.084428394344,446.65344767270625,446653447.67270625,2024-03-21 00:00:00.000 UTC,13250000,0.12528420381745625
9526422.656512275,0.03837979118706234,594.0167593400275,427.0833746811199,427083374.6811199,2024-03-20 00:00:00.000 UTC,13250000,0.11023790789624593
9522767.838100784,0.01540800453466522,592.5528841548692,425.8674375550073,425867437.55500734,2024-03-19 00:00:00.000 UTC,13250000,0.09032132053824737
9521300.795642432,0.0056718697264241304,651.6259998371379,468.2511057140103,468251105.7140103,2024-03-18 00:00:00.000 UTC,13250000,0.09863937696163244
9520760.79049343,0.017055597490304355,660.9180371526821,474.90132330967066,474901323.3096707,2024-03-17 00:00:00.000 UTC,13250000,0.10855991741443997
9519137.244760415,0.011911533552897568,685.4173267775582,492.421253096783,492421253.096783,2024-03-16 00:00:00.000 UTC,13250000,0.10477075128011588
9518003.5045794,0.012364316420641189,703.1961815659816,505.1338657020276,505133865.7020276,2024-03-15 00:00:00.000 UTC,13250000,0.10683215351424948
9516826.813998913,0.009398158120639112,767.4044845608964,551.1891000643135,551189100.0643135,2024-03-14 00:00:00.000 UTC,13250000,0.10436181853540716
9515932.491616698,0.01847749975412328,799.4340445522392,574.1404075063551,574140407.5063552,2024-03-13 00:00:00.000 UTC,13250000,0.10989251675878227
9514174.510044998,0.02371983524929883,763.030843993892,547.8949891550799,547894989.1550798,2024-03-12 00:00:00.000 UTC,13250000,0.11546861103155916
9511918.2986955,0.015583196388494206,745.1247430024594,534.910617190632,534910617.190632,2024-03-11 00:00:00.000 UTC,13250000,0.1086885361109003
9510436.26873434,0.013269894846719598,732.9124582284426,526.0616773240017,526061677.32400167,2024-03-10 00:00:00.000 UTC,13250000,0.12852675102452618
9509174.41128917,0.013971023588467133,747.3138744319723,536.3273941094249,536327394.1094249,2024-03-09 00:00:00.000 UTC,13250000,0.12748364716166471
9507846.067872273,0.009896312623370864,754.1402518621006,541.1509002483984,541150900.2483984,2024-03-08 00:00:00.000 UTC,13250000,0.13033013642827632
9506905.234809428,0.014923609666063334,724.822997711505,520.0621548116052,520062154.8116052,2024-03-07 00:00:00.000 UTC,13250000,0.14660181434957537
9505486.673081478,0.024048502234870924,696.0623088811865,499.351773638071,499351773.638071,2024-03-06 00:00:00.000 UTC,13250000,0.1497791249940457
9503201.295505544,0.01694597378977953,720.8451191093618,517.006510926712,517006510.9267121,2024-03-05 00:00:00.000 UTC,13250000,0.4193419412750216
9501591.158358237,0.03540296091818209,757.14245369306,542.9477768775578,542947776.8775578,2024-03-04 00:00:00.000 UTC,13250000,0.4169546471528303
9498228.504232964,0.012227991689349384,768.5509218857394,550.933756468653,550933756.468653,2024-03-03 00:00:00.000 UTC,13250000,0.39608815383894935
9497067.20364457,0.016814285844343465,754.1061513450815,540.5129658872454,540512965.8872454,2024-03-02 00:00:00.000 UTC,13250000,0.3965200834071256
9495470.608074263,0.02614841944778932,724.45699859782,519.1743499622111,519174349.962211,2024-03-01 00:00:00.000 UTC,13250000,0.4012381738768174
9492988.341664555,0.018096742609505313,682.4775386100814,488.96236358289985,488962363.58289987,2024-02-29 00:00:00.000 UTC,13250000,0.38398954318788747
9491270.730830025,0.2932729023849293,675.540490335263,483.9047308233694,483904730.8233694,2024-02-28 00:00:00.000 UTC,13250000,0.3810891056494443
9463516.800441684,0.01456824592752784,694.219675820732,495.83091059069267,495830910.59069264,2024-02-27 00:00:00.000 UTC,13250000,0.11675297129992465
9462138.33285935,0.014615753475274698,683.4600996525951,488.0750194643541,488075019.4643541,2024-02-26 00:00:00.000 UTC,13250000,0.11631859555924823
9460755.572148027,0.012658269793239255,674.4373967821255,481.561310163887,481561310.163887,2024-02-25 00:00:00.000 UTC,13250000,0.11846105676714447
9459558.155755423,0.02151453220645786,650.8006167776192,464.6253797893877,464625379.7893877,2024-02-24 00:00:00.000 UTC,13250000,0.12330295445719017
9457523.41383462,0.008964228050316558,614.7181463463111,438.77066128145316,438770661.28145313,2024-02-23 00:00:00.000 UTC,13250000,0.11761435649172719
9456675.695859265,0.015206876968221011,613.5362465986542,437.8877971123177,437887797.1123177,2024-02-22 00:00:00.000 UTC,13250000,0.11988827661170545
9455237.849472443,0.029168016728873813,608.3621574992942,434.12897341690876,434128973.41690874,2024-02-21 00:00:00.000 UTC,13250000,0.196319863934118
9452480.748306483,0.014134313534887111,632.4142876715291,451.16104748445935,451161047.48445934,2024-02-20 00:00:00.000 UTC,13250000,0.2189314273730458
9451144.89385455,0.01675603827080426,646.6759291517692,461.2700306250106,461270030.62501055,2024-02-19 00:00:00.000 UTC,13250000,0.2258115390995343
9449561.521709548,0.01749505068200333,609.188292257094,434.4575279991385,434457527.99913853,2024-02-18 00:00:00.000 UTC,13250000,0.23345240991067168
9447908.60531066,0.015831717444251634,588.1123287498085,419.3533231460081,419353323.14600813,2024-02-17 00:00:00.000 UTC,13250000,0.23509796620566673
9446413.07588387,0.011235680455550626,596.4127102993729,425.20459058077995,425204590.58077997,2024-02-16 00:00:00.000 UTC,13250000,0.23121261500599416
9445351.82633476,0.0915585504425899,584.9250533455382,416.9677676140555,416967767.6140555,2024-02-15 00:00:00.000 UTC,13250000,0.23712320183436775
9436711.709883744,0.05174185857680759,569.0968655967635,405.3134381611406,405313438.1611406,2024-02-14 00:00:00.000 UTC,13250000,0.16189166877793595
9431831.504965242,0.021000365771772184,561.6669951501474,399.8149781250053,399814978.1250053,2024-02-13 00:00:00.000 UTC,13250000,0.12300017838307048
9429851.201721147,0.024380971410301374,559.9947672940185,398.5409305150984,398540930.5150984,2024-02-12 00:00:00.000 UTC,13250000,0.12934232616359878
9427552.6727993,0.019137061553954608,569.3475927964054,405.0984468090263,405098446.8090263,2024-02-11 00:00:00.000 UTC,13250000,0.11814963631311066
9425748.861437766,0.011954865526766244,589.9518744285509,419.6783553734332,419678355.3734332,2024-02-10 00:00:00.000 UTC,13250000,0.12222630759234078
9424622.160532068,0.017133295348955257,599.5108307575795,426.42740083297156,426427400.8329716,2024-02-09 00:00:00.000 UTC,13250000,0.12818965730142065
9423007.688793993,0.016436268844432503,595.6852295922467,423.63369800367974,423633698.00367975,2024-02-08 00:00:00.000 UTC,13250000,0.13684711003719188
9421459.15243863,0.012893137844276361,581.3912989048875,413.4003301294819,413400330.1294819,2024-02-07 00:00:00.000 UTC,13250000,0.13937893441332475
9420244.587318718,0.02733605252052941,570.783051361796,405.8049773678657,405804977.36786574,2024-02-06 00:00:00.000 UTC,13250000,0.14188277005705446
9417670.168055369,0.013200014383206974,565.8276880791514,402.171965153416,402171965.15341604,2024-02-05 00:00:00.000 UTC,13250000,0.13691668148889144
9416427.198310807,0.023209701179371003,567.7970636536827,403.5184689290227,403518468.92902267,2024-02-04 00:00:00.000 UTC,13250000,0.13690632839058678
9414242.180832334,0.01791164739175983,576.6004905896624,409.6797479243636,409679747.9243636,2024-02-03 00:00:00.000 UTC,13250000,0.234689677909213
9412556.23694862,0.02578114574189076,574.0584481082466,407.80056046145825,407800560.46145827,2024-02-02 00:00:00.000 UTC,13250000,0.2330982986146385
9410130.197567884,0.018965048795743907,561.8772574763861,399.04438852114464,399044388.5211446,2024-02-01 00:00:00.000 UTC,13250000,0.23340638479663678
9408345.900177043,0.015393810899529443,579.6062112917908,411.5574129603222,411557412.9603222,2024-01-31 00:00:00.000 UTC,13250000,0.22703128551196072
9406897.820115102,0.022375644384257064,589.4349038328187,418.47199335582627,418471993.35582626,2024-01-30 00:00:00.000 UTC,13250000,0.23176289399480884
9404793.43698057,0.013189674075897469,578.2954877194713,410.4716684935518,410471668.4935518,2024-01-29 00:00:00.000 UTC,13250000,0.2261166942493467
9403553.138969986,0.12088202632701034,579.5337688257703,411.2963464891078,411296346.4891078,2024-01-28 00:00:00.000 UTC,13250000,0.24192622333409924
9392199.657707071,0.01632370978060243,580.087457417354,411.19224294305195,411192242.94305193,2024-01-27 00:00:00.000 UTC,13250000,0.14154564845889187
9390666.752519926,0.026088594693760733,573.0965970078033,406.1705026040369,406170502.6040369,2024-01-26 00:00:00.000 UTC,13250000,0.1409922682222214
9388217.498507772,0.012603588524816365,555.5844998870634,393.6564621690127,393656462.16901267,2024-01-25 00:00:00.000 UTC,13250000,0.1349053282252258
9387034.395317903,0.020115428208765815,545.1374504922823,386.20558475071425,386205584.75071424,2024-01-24 00:00:00.000 UTC,13250000,0.3040127140295985
9385146.532904789,0.01674123972451742,548.0107450878171,388.16310522682994,388163105.22682995,2024-01-23 00:00:00.000 UTC,13250000,0.3017274317860201
9383575.606017854,0.028965616346859478,590.8245505679032,418.41862944493874,418418629.4449387,2024-01-22 00:00:00.000 UTC,13250000,0.30441714699924327
9380858.382568717,0.020622663069921773,620.2163712669709,439.10656191744266,439106561.9174427,2024-01-21 00:00:00.000 UTC,13250000,0.2920394706291758
9378924.19863165,0.01577102151793353,621.6328737048909,440.0186869325082,440018686.93250823,2024-01-20 00:00:00.000 UTC,13250000,0.30898906996196146
9377445.279718753,0.02000863896714592,640.0937079467545,453.014620389658,453014620.389658,2024-01-19 00:00:00.000 UTC,13250000,0.3324288685143235
9375569.355895218,0.18150443169141184,682.7875437764433,483.1337337371612,483133733.7371612,2024-01-18 00:00:00.000 UTC,13250000,0.3290129407966061
9358583.112801958,0.01783661415532988,698.1060098973462,493.0779709562914,493077970.9562914,2024-01-17 00:00:00.000 UTC,13250000,0.16208267428202697
9356914.156127084,0.019423312679566478,698.3551924244065,493.16600649062514,493166006.49062514,2024-01-16 00:00:00.000 UTC,13250000,0.16553660793167904
9355097.086368522,0.016621931001305434,694.6488836264446,490.4534148877658,490453414.8877658,2024-01-15 00:00:00.000 UTC,13250000,0.15922818129236704
9353542.347013423,0.037526392300109145,712.4540709210063,502.94108095560284,502941080.9556028,2024-01-14 00:00:00.000 UTC,13250000,0.16376008450560883
9350033.616718221,0.03914230206357286,726.380840086173,512.5800206298671,512580020.62986714,2024-01-13 00:00:00.000 UTC,13250000,0.1550296017452075
9346375.230293585,0.01660334793921783,744.0156789264546,524.8188462240212,524818846.22402114,2024-01-12 00:00:00.000 UTC,13250000,0.13354813808195204
9344823.676704235,0.014819594031521334,745.4858826827593,525.7686133692532,525768613.3692532,2024-01-11 00:00:00.000 UTC,13250000,0.1385420760812965
9343439.016973337,0.021285573703928955,693.3140164212724,488.9009231732083,488900923.1732083,2024-01-10 00:00:00.000 UTC,13250000,0.14778771139955832
9341450.635613278,0.013124088257257856,661.8128598485899,466.5880875690302,466588087.5690302,2024-01-09 00:00:00.000 UTC,13250000,0.1513953228614203
9340224.816264965,0.021147381711511235,658.642012753781,464.2916583062318,464291658.3062318,2024-01-08 00:00:00.000 UTC,13250000,0.16893570735261473
9338250.020887872,0.028806912332261236,674.5873489854123,475.43134533990343,475431345.3399034,2024-01-07 00:00:00.000 UTC,13250000,0.16281949731108308
9335560.734091477,0.017685694154711783,685.9544671835151,483.30336522362757,483303365.22362757,2024-01-06 00:00:00.000 UTC,13250000,0.14871167820718606
9333909.96732198,0.02159145357725905,726.6395220216828,511.8783303583595,511878330.3583595,2024-01-05 00:00:00.000 UTC,13250000,0.166321592749546
9331895.07552887,0.024053806246091127,768.2848671342422,541.0983976010103,541098397.6010103,2024-01-04 00:00:00.000 UTC,13250000,0.16604416146418452
9329650.939368477,0.02488862819481503,789.3948337115966,555.8323208958506,555832320.8958505,2024-01-03 00:00:00.000 UTC,13250000,0.2631617041663201
9327329.495009959,0.03064025610512736,811.2199487388575,571.0577928160311,571057792.8160311,2024-01-02 00:00:00.000 UTC,13250000,0.2623306040292576
9324472.452769978,0.015040195469972302,755.1087029685824,531.3954943152766,531395494.31527656,2024-01-01 00:00:00.000 UTC,13250000,0.24992035823968986
9323070.24478136,0.014717968748402628,748.0116489792183,526.3218979130559,526321897.91305584,2023-12-31 00:00:00.000 UTC,13250000,0.24683712802965538
9321698.280141668,0.035272569395384,735.5570241250039,517.4823129609186,517482312.96091866,2023-12-30 00:00:00.000 UTC,13250000,0.2496974084837401
9318411.437001005,0.021314423151866282,686.1264699872756,482.5365090685702,482536509.0685702,2023-12-29 00:00:00.000 UTC,13250000,0.24507129275672923
9316425.694605827,0.12103367999562281,681.3157482107911,479.05113530344215,479051135.3034422,2023-12-28 00:00:00.000 UTC,13250000,0.250219343200758
9305163.313018478,0.024059503147932537,644.3145626392939,452.48696077846824,452486960.77846825,2023-12-27 00:00:00.000 UTC,13250000,0.15179040462479776
9302925.075467097,0.018258688425748036,619.3105254657415,434.82259749856235,434822597.49856234,2023-12-26 00:00:00.000 UTC,13250000,0.16218827062408545
9301226.793447109,0.011964189102221197,631.3020998165701,443.16105702440024,443161057.02440023,2023-12-25 00:00:00.000 UTC,13250000,0.16593631152306568
9300114.110208241,0.017571626291347897,617.9878628599815,433.7628410054,433762841.0054,2023-12-24 00:00:00.000 UTC,13250000,0.16725990795149387
9298480.216013908,0.030656348502432585,616.2042261689602,432.43492875896123,432434928.75896126,2023-12-23 00:00:00.000 UTC,13250000,0.1723656921781493
9295630.515127692,0.026450982640408963,608.2624542862694,426.7307948128234,426730794.81282336,2023-12-22 00:00:00.000 UTC,13250000,0.17269090337418894
9293172.37971479,0.02273158012178036,570.5465400411068,400.1650828114606,400165082.8114606,2023-12-21 00:00:00.000 UTC,13250000,0.1627602556549001
9291060.374881512,0.034444107988411576,578.5672073124929,405.6983286088271,405698328.6088271,2023-12-20 00:00:00.000 UTC,13250000,0.151357439899911
9287861.253921397,0.02200134352026485,581.9647212008086,407.9401951086912,407940195.1086912,2023-12-19 00:00:00.000 UTC,13250000,0.15155580090248041
9285818.249149734,0.01328575093726549,579.0700694236566,405.82184288230894,405821842.88230896,2023-12-18 00:00:00.000 UTC,13250000,0.1537478117317004
9284584.722347964,0.022669780519258033,604.1474174896612,423.3402175449423,423340217.54494226,2023-12-17 00:00:00.000 UTC,13250000,0.15379527203801738
9282480.40441354,0.03098109963680923,625.8088768449242,438.41951971479665,438419519.71479666,2023-12-16 00:00:00.000 UTC,13250000,0.15309354514442222
9279605.480593694,0.016534832456548257,639.4249840943562,447.81974240230363,447819742.40230364,2023-12-15 00:00:00.000 UTC,13250000,0.1503428516351597
9278071.367037956,0.011344705632621447,646.9450222790698,453.0114782834091,453011478.28340906,2023-12-14 00:00:00.000 UTC,13250000,0.1725397643773946
