CRV,date,veCRV,veCRV_Percent
163013711.99612615,2020-12-24,66857422.324295096,29.08474024890025
163013711.99612615,2020-12-24,66857422.324295096,29.08474024890025
163013711.99612615,2020-12-24,66857422.324295096,29.08474024890025
163013711.99612615,2020-12-24,66857422.324295096,29.08474024890025
163656777.46017978,2020-12-25,67052979.741800256,29.06378150409011
163656777.46017978,2020-12-25,67052979.741800256,29.06378150409011
163656777.46017978,2020-12-25,67052979.741800256,29.06378150409011
163656777.46017978,2020-12-25,67052979.741800256,29.06378150409011
164260193.06091142,2020-12-26,68008158.14866415,29.27999350514201
164260193.06091142,2020-12-26,68008158.14866415,29.27999350514201
164260193.06091142,2020-12-26,68008158.14866415,29.27999350514201
164260193.06091142,2020-12-26,68008158.14866415,29.27999350514201
165157930.33467427,2020-12-27,68319540.74100122,29.261727234854828
165157930.33467427,2020-12-27,68319540.74100122,29.261727234854828
165157930.33467427,2020-12-27,68319540.74100122,29.261727234854828
166700526.76373708,2020-12-28,68553491.97026218,29.14020017136258
166700526.76373708,2020-12-28,68553491.97026218,29.14020017136258
166700526.76373708,2020-12-28,68553491.97026218,29.14020017136258
166550543.65052286,2020-12-29,69731832.84313034,29.512075288020238
166550543.65052286,2020-12-29,69731832.84313034,29.512075288020238
166550543.65052286,2020-12-29,69731832.84313034,29.512075288020238
166550543.65052286,2020-12-29,69731832.84313034,29.512075288020238
169625889.14484167,2020-12-30,69823789.3073782,29.160109864716716
169625889.14484167,2020-12-30,69823789.3073782,29.160109864716716
169625889.14484167,2020-12-30,69823789.3073782,29.160109864716716
169625889.14484167,2020-12-30,69823789.3073782,29.160109864716716
172386733.1585815,2020-12-31,71222777.42727333,29.236451916836163
172386733.1585815,2020-12-31,71222777.42727333,29.236451916836163
172386733.1585815,2020-12-31,71222777.42727333,29.236451916836163
172386733.1585815,2020-12-31,71222777.42727333,29.236451916836163
173784554.15968642,2021-01-01,71355231.79457879,29.10797670676407
173784554.15968642,2021-01-01,71355231.79457879,29.10797670676407
173784554.15968642,2021-01-01,71355231.79457879,29.10797670676407
173784554.15968642,2021-01-01,71355231.79457879,29.10797670676407
174492473.2829362,2021-01-02,71605516.45340131,29.096343505331955
174492473.2829362,2021-01-02,71605516.45340131,29.096343505331955
174492473.2829362,2021-01-02,71605516.45340131,29.096343505331955
174492473.2829362,2021-01-02,71605516.45340131,29.096343505331955
178021109.98500395,2021-01-03,71722431.54102995,28.718432958376805
178021109.98500395,2021-01-03,71722431.54102995,28.718432958376805
178021109.98500395,2021-01-03,71722431.54102995,28.718432958376805
178021109.98500395,2021-01-03,71722431.54102995,28.718432958376805
177021981.0252194,2021-01-04,73404860.60060959,29.311898087300975
177021981.0252194,2021-01-04,73404860.60060959,29.311898087300975
177021981.0252194,2021-01-04,73404860.60060959,29.311898087300975
175878807.04808334,2021-01-05,75685956.46028408,30.086072232356454
175878807.04808334,2021-01-05,75685956.46028408,30.086072232356454
175878807.04808334,2021-01-05,75685956.46028408,30.086072232356454
176525379.75322348,2021-01-06,76337375.89476468,30.189252544979162
176525379.75322348,2021-01-06,76337375.89476468,30.189252544979162
176525379.75322348,2021-01-06,76337375.89476468,30.189252544979162
176896776.8861628,2021-01-07,76955443.05287966,30.315056165890137
176896776.8861628,2021-01-07,76955443.05287966,30.315056165890137
176896776.8861628,2021-01-07,76955443.05287966,30.315056165890137
176896776.8861628,2021-01-07,76955443.05287966,30.315056165890137
178747795.95203006,2021-01-08,77544997.62796584,30.256409688617314
178747795.95203006,2021-01-08,77544997.62796584,30.256409688617314
178747795.95203006,2021-01-08,77544997.62796584,30.256409688617314
178747795.95203006,2021-01-08,77544997.62796584,30.256409688617314
179759900.07878342,2021-01-09,77988160.91768117,30.257516047327677
179759900.07878342,2021-01-09,77988160.91768117,30.257516047327677
179759900.07878342,2021-01-09,77988160.91768117,30.257516047327677
179759900.07878342,2021-01-09,77988160.91768117,30.257516047327677
180403661.24935928,2021-01-10,78309169.38954297,30.26876138928062
180403661.24935928,2021-01-10,78309169.38954297,30.26876138928062
180403661.24935928,2021-01-10,78309169.38954297,30.26876138928062
180403661.24935928,2021-01-10,78309169.38954297,30.26876138928062
180662802.45368972,2021-01-11,78603846.27220973,30.317762295493285
180662802.45368972,2021-01-11,78603846.27220973,30.317762295493285
180662802.45368972,2021-01-11,78603846.27220973,30.317762295493285
179724271.7103681,2021-01-12,80375950.69650282,30.901915405044118
179724271.7103681,2021-01-12,80375950.69650282,30.901915405044118
179724271.7103681,2021-01-12,80375950.69650282,30.901915405044118
179724271.7103681,2021-01-12,80375950.69650282,30.901915405044118
182379288.6891138,2021-01-13,82415198.1568189,31.124212266840416
182379288.6891138,2021-01-13,82415198.1568189,31.124212266840416
182379288.6891138,2021-01-13,82415198.1568189,31.124212266840416
183019305.35791278,2021-01-14,83206240.01808713,31.254040591999537
183019305.35791278,2021-01-14,83206240.01808713,31.254040591999537
183019305.35791278,2021-01-14,83206240.01808713,31.254040591999537
185562299.19778794,2021-01-15,84445956.19637826,31.275323813007695
185562299.19778794,2021-01-15,84445956.19637826,31.275323813007695
